Empresa;Nº NF.;Cód. do Participante;CNPJ do participante;Nome do participante;Cidade;UF;Consumidor Final;Data;Vlr contábil;Valor desconto;Frete da nota;ICMS Difal Destino;CFOP;Cód. Prod. Unificado;Cód. Prod.;Descrição;Tipo do produto;NCM;CEST;Valor do produto;Frete do produto;Desconto do produto;Abatimento do produto;Outras despesas;Valor do seguro;Quantidade;Unidade;CST ICMS;Base de ICMS;Alíquota de ICMS;Valor do ICMS;Base de ICMS ST;Alíquota de ICMS ST;Valor do ICMS ST;CST IPI;Base de IPI;Alíquota de IPI;Valor do IPI;CST PIS;Base de PIS;Alíquota de PIS;Valor do PIS;CST COFINS;Base de COFINS;Alíquota de COFINS;Valor do COFINS;Natureza de crédito;Natureza da receita;Descrição natureza crédito/receita;Tipo Item (SPED);Descrição tipo item;Código da atividade CPRB;Base de FCP Retido Ant. por ST;Alíquota de FCP Retido Ant. por ST;Valor de FCP Retido Ant. por ST;Base de ICMS Efetiva;Alíquota de ICMS Efetiva;Valor de ICMS EFetivo;Base de ICMS ST Retido;Alíquota de ICMS ST Retido;Valor de ICMS ST Retido;Base de FCP Retido por ST;Alíquota de FCP Retido por ST;Valor de FCP Retido por ST;Base de Cálculo FCP;Alíquota FCP;Valor FCP;Valor do pedágio;Tipo de lançamento;Situação da nota;Ajuste C177;Crédito presumido;Incentivo transporte;Saídas incentivadas importação;Importações-Base;Operação com diferimento;Valor Diferido;cBenef;Valor do CBENEF;Motivo Desoneração;Base de ICMS Mono;Alíquota de ICMS Mono;Valor de ICMS Mono;Base de ICMS Mono Retido;Alíquota de ICMS Mono Retido;Valor de ICMS Mono Retido;Base de ICMS Mono Diferido;Alíquota de ICMS Mono Diferido;Valor de ICMS Mono Diferido;Base de ICMS Mono Ret. Ant.;Alíquota de ICMS Mono Ret. Ant.;Valor de ICMS Mono Ret. Ant.;Valor do ICMS Original: ;Percentual Crédito Presumido;Valor Crédito Presumido;cClasstrib IBS/CBS;CST IBS/CBS;BC IBS/CBS;Redução IBS Mun;Alíquota Vigente IBS Mun;Alíquota IBS Mun;Valor IBS Mun;Aliquota Diferimento IBS Municipal;Valor Diferimento IBS Municipal;Valor Devolvido IBS Municipal;Redução IBS UF;Alíquota Vigente IBS UF;Alíquota IBS UF;Valor IBS UF;Aliquota Diferimento IBS UF;Valor Diferimento IBS UF;Valor Devolvido IBS UF;Redução CBS;Alíquota Vigente CBS;Alíquota CBS;Valor CBS;Aliquota Diferimento CBS;Valor Diferimento CBS;Valor Devolvido CBS;Cód. Créd. Pres. IBS;Alíquota Créd. Pres. IBS;Valor Créd. Presumido IBS;Valor Créd. Pres. Cond. Susp. IBS;Cód. Créd. Pres. CBS;Alíquota Créd. Pres. CBS;Valor Créd. Pres. CBS;Valor Créd. Pres. Cond. Susp. CBS;BC Monofásico IBS;Alíquota Monofásico IBS;Valor Monofásico IBS;BC Monofásico Retenção IBS;Alíquota Monofásico Retenção IBS;Valor Monofásico Retenção IBS;BC Monofásico Ret. Ant. IBS;Alíquota Monofásico Ret. Ant. IBS;Valor Monofásico Ret. Ant. IBS;BC Monofásico Diferido IBS;Alíquota Monofásico Diferido IBS;Valor Monofásico Diferido IBS;BC Monofásico CBS;Alíquota Monofásico CBS;Valor Monofásico CBS;BC Monofásico Retenção CBS;Alíquota Monofásico Retenção CBS;Valor Monofásico Retenção CBS;BC Monofásico Ret. Ant. CBS;Alíquota Monofásico Ret. Ant. CBS;Valor Monofásico Ret. Ant. CBS;BC Monofásico Diferido CBS;Alíquota Monofásico Diferido CBS;Valor Monofásico Diferido CBS;cCLassTrib IS;CST IS;UN Tributável IS;BC IS;Alíquota IS;BC IS Específico;Alíquota IS Específico;Valor IS;Imposto Importação;Valor AFRMM
328;2148;10388345;46.557.026/0001-36;"GM Produtos Automotivos LTDA";Vila Velha;ES;Sim;14/01/2026;68,90;0,00;0,00;0,00;1.556-002;803200;;Strike Removedor de Cola 500ml - Vonixx;Não informado ;34029031;11.007.00;68,90;0,00;0,00;0,00;0,00;0,00;1,00;UN;="4/00";0,00;0,00;0,00;0,00;0,00;0,00;="00";0,00;0,00;0,00;="99";0;0,00;0,00;="99";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;2556;830015;30.709.271/0001-81;"MONTECARLO EMBALAGENS LTDA";Iperó;SP;Não;01/01/2026;4.496,00;0,00;0,00;0,00;2.101-003;724672;18233744976;Tampa para copo 250 ml CX c/ 1440 uni;Não informado ;39231090;;4.496,00;0,00;0,00;0,00;0,00;0,00;25,00;CX;="0/90";4.496,00;3,39;152,41;0,00;0,00;0,00;="03";0,00;0,00;0,00;="99";0;0,00;0,00;="99";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;2565;830015;30.709.271/0001-81;"MONTECARLO EMBALAGENS LTDA";Iperó;SP;Não;14/01/2026;8.092,80;0,00;0,00;0,00;2.101-003;724601;18234143141;Tampa para copo 200 ml CX c/ 1440 uni;Não informado ;39231090;;8.092,80;0,00;0,00;0,00;0,00;0,00;45,00;CX;="0/90";8.092,80;3,39;274,35;0,00;0,00;0,00;="03";0,00;0,00;0,00;="99";0;0,00;0,00;="99";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;2571;830015;30.709.271/0001-81;"MONTECARLO EMBALAGENS LTDA";Iperó;SP;Não;20/01/2026;4.778,70;0,00;0,00;0,00;2.101-003;803018;;Blister para Brigadeiro - CX c/ 5.500 un;Não informado ;39231090;;4.778,70;0,00;0,00;0,00;0,00;0,00;10,00;CX;="0/90";4.778,70;3,30;157,70;0,00;0,00;0,00;="03";0,00;0,00;0,00;="99";0;0,00;0,00;="99";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;2907;10388346;48.153.310/0001-72;"MOCHUARA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA";Cariacica;ES;Não;19/01/2026;453,00;0,00;0,00;0,00;1.556-009;99036;;MANTEIGA MOCHUARA 200GR;Não informado ;4051000;;453,00;0,00;0,00;0,00;0,00;0,00;60,00;UN;="0/90";0,00;0,00;0,00;0,00;0,00;0,00;="01";0,00;0,00;0,00;="73";0;0,00;0,00;="73";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;13,59;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;3474;830007;05.826.212/0001-46;"PADARIA JESUS DA A GRACA LTDA";Vila Velha;ES;Não;05/01/2026;621,01;0,00;0,00;0,00;1.556-009;8964;18422476920;PAO FRANCES;Não informado ;19059090;;621,01;0,00;0,00;0,00;0,00;0,00;39,06;KG;="0/90";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="98";0;0,00;0,00;="98";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;3696;830014;26.158.046/0001-27;"ARKUSS COMÉRCIO DE PRODUTOS GRAFICOS LTDA. - EPP";Valinhos;SP;Sim;13/01/2026;3.660,00;0,00;360,00;0,00;2.556-011;597776;;CANALETA PLÁSTICA P/VINCO 0,4 x 1,2;Não informado ;39211100;;3.300,00;360,00;0,00;0,00;0,00;0,00;20,00;CX;="0/90";0,00;0,00;0,00;0,00;0,00;0,00;="00";0,00;0,00;0,00;="99";0;0,00;0,00;="99";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;3853;927723;53.170.923/0001-58;"MINAS BORRACHAS LTDA";Vila Velha;ES;Sim;05/01/2026;76,00;0,00;0,00;0,00;1.407-020;657246;17750671900;OLEO 150 1LW HIDRAMAX HID/MEC/COMPRES 12X1;Não informado ;27101932;06.007.00;76,00;0,00;0,00;0,00;0,00;0,00;2,00;UND;="0/60";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="98";0;0,00;0,00;="98";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;3853;927723;53.170.923/0001-58;"MINAS BORRACHAS LTDA";Vila Velha;ES;Sim;05/01/2026;15,00;0,00;0,00;0,00;1.556-020;803104;;CONECTOR MACHO INST PLAST 12.0 X 1/2 GFIX 20991 / PC12G04;Não informado ;39174090;10.065.00;15,00;0,00;0,00;0,00;0,00;0,00;1,00;UND;="0/90";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="98";0;0,00;0,00;="98";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;6644;396318;04.641.376/0314-49;"SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A";Vila Velha;ES;Sim;07/01/2026;238,86;0,00;0,00;0,00;1.556-009;788676;;CAFE MERIDIANO E.FORTE 250G PT;Não informado ;9012100;;180,60;0,00;0,00;0,00;0,00;0,00;14,00;PT;="0/40";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="73";0;0,00;0,00;="73";0;0,00;0,00;;;;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;6644;396318;04.641.376/0314-49;"SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A";Vila Velha;ES;Sim;07/01/2026;;;;;1.556-009;803240;;CERA AUTO PROAUTO 200G LT;Não informado ;34053000;;19,90;0,00;0,00;0,00;0,00;0,00;1,00;LT;="0/40";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="50";0;0,00;0,00;="50";0;0,00;0,00;;;;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;6644;396318;04.641.376/0314-49;"SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A";Vila Velha;ES;Sim;07/01/2026;;;;;1.556-009;803105;;COPO DESC.COPOZAN TRANSP.50ML C/100 UN;Não informado ;39241000;14.006.01;5,80;0,00;0,00;0,00;0,00;0,00;2,00;UN;="0/40";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="50";0;0,00;0,00;="50";0;0,00;0,00;;;;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;6644;396318;04.641.376/0314-49;"SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A";Vila Velha;ES;Sim;07/01/2026;;;;;1.556-009;803127;;FILTRO CAFE PAPEL 3 CORACOES 103 C/30 PT;Não informado ;48232099;14.011.00;4,48;0,00;0,00;0,00;0,00;0,00;1,00;PT;="0/40";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="50";0;0,00;0,00;="50";0;0,00;0,00;;;;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;6644;396318;04.641.376/0314-49;"SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A";Vila Velha;ES;Sim;07/01/2026;;;;;1.556-009;761586;18422429203;ACUCAR REF.CARAVELAS 1KG PT;Não informado ;17019900;17.099.00;28,08;0,00;0,00;0,00;0,00;0,00;6,00;PT;="0/40";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="73";0;0,00;0,00;="73";0;0,00;0,00;;;;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;6771;396318;04.641.376/0314-49;"SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A";Vila Velha;ES;Sim;21/01/2026;17,96;0,00;0,00;0,00;1.556-009;791488;;CHOC.LACTA DIAMANTE NEGRO 80G TL;Não informado ;18063210;17.003.00;8,98;0,00;0,00;0,00;0,00;0,00;1,00;TL;="0/40";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="50";0;0,00;0,00;="50";0;0,00;0,00;;;;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;6771;396318;04.641.376/0314-49;"SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A";Vila Velha;ES;Sim;21/01/2026;;;;;1.556-009;791488;;CHOC.LACTA DIAMANTE NEGRO 80G TL;Não informado ;18063210;17.003.00;8,98;0,00;0,00;0,00;0,00;0,00;1,00;TL;="0/40";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="50";0;0,00;0,00;="50";0;0,00;0,00;;;;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;6855;396318;04.641.376/0314-49;"SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A";Vila Velha;ES;Sim;30/01/2026;550,53;0,00;0,00;0,00;1.556-009;803020;;CAFE MERIDIANO E.FORTE 500G PT;Não informado ;9012100;;258,00;0,00;0,00;0,00;0,00;0,00;10,00;PT;="0/40";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="73";0;0,00;0,00;="73";0;0,00;0,00;;;;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;6855;396318;04.641.376/0314-49;"SUPERMERCADOS BH COMERCIO DE ALIMENTOS S/A";Vila Velha;ES;Sim;30/01/2026;;;;;1.556-009;803017;;AZEITE CHIL.O-LIVE EXTRA VIRGEM 450ML;Não informado ;15092000;17.067.00;25,90;0,00;0,00;0,00;0,00;0,00;1,00;UN;="0/40";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="73";0;0,00;0,00;="73";0;0,00;0,00;;;;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
