




|C190|000|1124|0|16993,28|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|190046770001267237|55|00|1|5523|32260219004677000126550010000055231213244409|06022026|09022026|7943,22|1|0,00|0,00|7943,22|9|0,00|0,00|0,00|7943,22|251,80|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|20.06.149||6206|M2|547,02|0,00|0|090|1124|756|547,02|3,17|17,34|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C170|2|20.06.149||250536|M2|7396,20|0,00|0|090|1124|756|7396,20|3,17|234,46|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|090|1124|3,17|7943,22|7943,22|251,80|0,00|0,00|0,00|0,00||
|C100|0|1|190046770001267237|55|00|1|5524|32260219004677000126550010000055241260479090|06022026|06022026|19446,34|1|0,00|0,00|19446,34|9|0,00|0,00|0,00|19446,34|616,45|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|20.06.149||233415|M2|19446,34|0,00|0|090|1124|756|19446,34|3,17|616,45|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|090|1124|3,17|19446,34|19446,34|616,45|0,00|0,00|0,00|0,00||
|C100|1|0|190046770001266067|55|00|1|0012532|32260205595540000189550010000125321100125320|06022026|06022026|35660,80|0|0,00|0,00|35660,80|0|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|


|C190|050|5901|0|35660,80|0,00|0,00|0,00|0,00|0,00|0,00||

|C100|0|1|80223944000167150|55|00|2|45491|41260280223944000167550020000454911100454910|09022026|11022026|2520,73|0|0,00|0,00|2520,73|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|

|C170|1|CB_753_1||70048|M2|2520,73|0,00|0|050|2902|1038|0,00|0|0,00|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|050|2902|0|2520,73|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|80223944000167150|55|00|2|45492|41260280223944000167550020000454921100454925|09022026|12022026|8626,25|0|0,00|0,00|8626,25|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|

|C170|1|CB_753_1||239508|M2|8626,25|0,00|0|050|2902|1038|0,00|0|0,00|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|050|2902|0|8626,25|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|80223944000167150|55|00|2|45497|41260280223944000167550020000454971100454972|09022026|18022026|7213,98|1|0,00|0,00|7185,24|9|0,00|28,74|0,00|7213,98|504,98|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|20.06.122||239508|M2|7185,24|0,00|0|000|2124|1037|7213,98|7|504,98|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|000|2124|7|7213,98|7213,98|504,98|0,00|0,00|0,00|0,00||
|C100|1|0|519107660001447090|55|00|1|0012533|32260205595540000189550010000125331100125336|09022026|09022026|4782,89|1|0,00|0,00|4752,00|1|0,00|0,00|0,00|4752,00|570,24|0,00|0,00|30,89|27,18|125,45|0,00|0,00|

|C190|000|6102|12|4782,89|4752,00|570,24|0,00|0,00|0,00|30,89||

|C100|1|0|782614840001102730|55|00|1|0012534|32260205595540000189550010000125341100125341|09022026|09022026|6556,61|1|0,00|0,00|6556,61|1|0,00|0,00|0,00|6556,61|786,79|0,00|0,00|0,00|37,50|173,09|0,00|0,00|

|C190|000|6102|12|6556,61|6556,61|786,79|0,00|0,00|0,00|0,00||

|C100|1|0|073121740001396545|55|00|1|0012535|32260205595540000189550010000125351100125357|10022026|10022026|59217,86|1|0,00|0,00|58835,43|4|0,00|0,00|0,00|58835,43|7060,25|0,00|0,00|382,43|336,54|1553,26|0,00|0,00|


|C190|000|6102|12|59217,86|58835,43|7060,25|0,00|0,00|0,00|382,43||

|C100|0|1|975509030001887265|55|00|1|256|32260297550903000188550010000002561061525688|11022026|11022026|38959,84|0|0,00|0,00|38959,84|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|

|C170|1|CP_753_1||243499|M2|38959,84|0,00|0|090|1902|592|0,00|0|0,00|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|090|1902|0|38959,84|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|975509030001887265|55|00|1|257|32260297550903000188550010000002571380928671|11022026|11022026|20697,42|1|0,00|0,00|20697,42|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|20.06.149||243499|M2|20697,42|0,00|0|090|1124|756|0,00|0|0,00|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|090|1124|0|20697,42|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|119152310001415190|55|00|1|0012536|32260205595540000189550010000125361100125362|11022026|11022026|9565,78|1|0,00|0,00|9504,00|1|0,00|0,00|0,00|9504,00|1140,48|0,00|0,00|61,78|54,36|250,91|0,00|0,00|

|C190|000|6102|12|9565,78|9504,00|1140,48|0,00|0,00|0,00|61,78||

|C100|1|0|190046770001266067|55|00|1|0012537|32260205595540000189550010000125371100125378|11022026|11022026|7691,84|1|0,00|0,00|7691,84|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|


|C190|050|5901|0|7691,84|0,00|0,00|0,00|0,00|0,00|0,00||

|C100|1|0|190046770001266067|55|00|1|0012538|32260205595540000189550010000125381100125383|11022026|11022026|11207,68|1|0,00|0,00|11207,68|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|


|C190|050|5901|0|11207,68|0,00|0,00|0,00|0,00|0,00|0,00||

|C100|0|1|109159520001997145|55|00|1|7484|32260210915952000199550010000074841253141624|11022026|11022026|16956,32|0|0,00|0,00|16956,32|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|


|C170|1|CP_753_1||105977|M2|16956,32|0,00|0|090|1916|897|0,00|0|0,00|0,00|0|0,00|0|53||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|090|1916|0|16956,32|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|190046770001267237|55|00|1|5539|32260219004677000126550010000055391957424103|11022026|18022026|45587,84|0|0,00|0,00|45587,84|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|

|C170|1|CP_753_1||284924|M2|45587,84|0,00|0|040|1902|592|0,00|0|0,00|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|040|1902|0|45587,84|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|190046770001267237|55|00|1|5540|32260219004677000126550010000055401813651979|12022026|18022026|23936,16|1|0,00|0,00|23936,16|9|0,00|0,00|0,00|23936,16|758,78|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|20.06.149||284924|M2|23936,16|0,00|0|090|1124|756|23936,16|3,17|758,78|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|090|1124|3,17|23936,16|23936,16|758,78|0,00|0,00|0,00|0,00||
|C100|1|0|975509030001887216|55|00|1|0012539|32260205595540000189550010000125391100125399|12022026|12022026|38321,28|1|0,00|0,00|38321,28|0|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|


|C190|050|5901|0|38321,28|0,00|0,00|0,00|0,00|0,00|0,00||

|C100|1|0|217952740001946649|55|00|1|0012540|32260205595540000189550010000125401100125403|12022026|12022026|4364,97|1|0,00|0,00|4364,97|1|0,00|0,00|0,00|4364,97|523,80|0,00|0,00|0,00|24,97|115,24|0,00|0,00|

|C190|000|6123|12|4364,97|4364,97|523,80|0,00|0,00|0,00|0,00||

|C100|1|0|312894990001223831|55|00|1|0012541|32260205595540000189550010000125411100125419|12022026|12022026|4364,97|0|0,00|0,00|4364,97|2|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|

|C190|050|5924|0|4364,97|0,00|0,00|0,00|0,00|0,00|0,00||

|C100|1|0|068667160001521429|55|00|1|0012542|32260205595540000189550010000125421100125424|12022026|12022026|16654,28|1|0,00|0,00|16546,73|1|0,00|0,00|0,00|16546,73|1985,61|0,00|0,00|107,55|94,65|436,83|0,00|0,00|

|C190|000|6102|12|16654,28|16546,73|1985,61|0,00|0,00|0,00|107,55||

|C100|1|0|236508340001486964|55|00|1|0012543|32260205595540000189550010000125431100125430|13022026|13022026|20699,68|1|0,00|0,00|20566,00|1|0,00|0,00|0,00|20566,00|2467,92|0,00|0,00|133,68|117,64|542,94|0,00|0,00|

